start,end,duration,app,day,profile
2014-08-20 06:00:00,2014-08-20 13:45:00,465.0,amp_livingroom,231,"[22.77519379844961, 23.82258064516129, 23.1869918699187, 22.97560975609756, 22.362204724409448, 23.22047244094488, 22.9765625, 22.984126984126984, 23.048387096774192, 23.046511627906977, 23.0, 23.0, 22.900763358778622, 23.1984126984127, 22.78048780487805, 22.87903225806452, 22.984496124031008, 22.992125984251967, 22.991935483870968, 22.968, 22.88188976377953, 22.944881889763774, 22.944881889763774, 22.907692307692308, 22.90625, 23.0, 22.91269841269841, 22.928, 22.89516129032258, 22.976744186046517, 6.2727272727272725]"
2014-08-20 06:00:00,2014-08-20 13:30:00,450.0,subwoofer_livingroom,231,"[14.5968992248062, 16.032258064516128, 15.901639344262296, 15.788617886178862, 15.196850393700789, 15.858267716535432, 15.9140625, 15.928571428571429, 16.130081300813007, 15.984496124031008, 15.984496124031008, 16.124031007751938, 15.931297709923664, 15.984126984126984, 15.853658536585366, 15.853658536585366, 16.138461538461538, 15.992063492063492, 16.03968253968254, 15.991935483870968, 15.929133858267717, 16.09375, 15.984251968503935, 15.928571428571429, 16.0234375, 15.991935483870968, 16.10236220472441, 15.903225806451612, 16.016260162601625, 16.0]"
2014-08-20 09:00:00,2014-08-20 09:15:00,15.0,microwave,231,[521.9236641221374]
2014-08-20 11:45:00,2014-08-20 12:15:00,30.0,microwave,231,"[773.7461538461539, 337.84375]"
2014-08-20 11:45:00,2014-08-20 12:30:00,45.0,gas_oven,231,"[42.713178294573645, 46.3515625, 10.555555555555555]"
2014-08-20 13:00:00,2014-08-20 13:45:00,45.0,tv,231,"[81.21951219512195, 108.89922480620154, 29.85606060606061]"
2014-08-20 13:00:00,2014-08-20 13:45:00,45.0,htpc,231,"[49.403225806451616, 70.98449612403101, 24.172932330827063]"
2014-08-20 13:15:00,2014-08-20 13:30:00,15.0,microwave,231,[685.1908396946565]
2014-08-20 13:30:00,2014-08-20 15:00:00,90.0,washing_machine,231,"[1455.8582677165357, 388.7142857142857, 217.7131147540984, 93.37903225806453, 160.609375, 184.66129032258064]"
2014-08-20 18:45:00,2014-08-20 20:30:00,105.0,amp_livingroom,231,"[6.142857142857143, 23.789473684210527, 23.20769230769231, 23.166666666666668, 23.0234375, 23.0078125, 5.128]"
2014-08-20 18:45:00,2014-08-20 20:30:00,105.0,washing_machine,231,"[123.53174603174604, 1448.5413533834587, 433.2923076923077, 155.79545454545453, 85.21428571428571, 171.76190476190476, 199.056]"
2014-08-20 18:45:00,2014-08-20 20:30:00,105.0,tv,231,"[24.96031746031746, 111.75187969924812, 109.83076923076923, 111.74045801526718, 108.8267716535433, 118.2992125984252, 21.857142857142858]"
2014-08-20 18:45:00,2014-08-20 22:45:00,240.0,htpc,231,"[34.23809523809524, 68.16666666666667, 67.41984732824427, 68.77862595419847, 68.296875, 69.09375, 67.224, 68.43307086614173, 67.23809523809524, 66.6774193548387, 64.89430894308943, 64.765625, 64.904, 64.7244094488189, 65.168, 31.142857142857142]"
2014-08-20 19:00:00,2014-08-20 20:15:00,75.0,subwoofer_livingroom,231,"[15.676691729323307, 15.891472868217054, 15.915384615384616, 15.921875, 15.952755905511813]"
2014-08-21 05:45:00,2014-08-21 07:30:00,105.0,amp_livingroom,232,"[14.928571428571429, 23.901515151515152, 23.704, 23.176, 23.130769230769232, 23.03676470588235, 9.192592592592591]"
2014-08-21 05:45:00,2014-08-21 18:00:00,735.0,subwoofer_livingroom,232,"[9.92063492063492, 16.03875968992248, 15.991935483870968, 15.968253968253968, 15.976744186046512, 15.963503649635037, 15.674074074074074, 16.0, 15.909090909090908, 16.02238805970149, 15.970588235294118, 16.0, 15.955555555555556, 15.97037037037037, 15.933823529411764, 15.992537313432836, 16.014705882352942, 16.00735294117647, 16.014814814814816, 16.021897810218977, 16.014598540145986, 15.88148148148148, 15.977941176470589, 15.955882352941176, 15.992647058823527, 15.992647058823527, 16.007407407407406, 16.00735294117647, 16.014814814814816, 15.97037037037037, 16.102941176470587, 16.0, 16.037037037037038, 16.02962962962963, 16.01492537313433, 16.02238805970149, 15.985074626865671, 15.985074626865671, 15.842105263157896, 15.92537313432836, 15.992592592592592, 15.88888888888889, 15.932835820895525, 15.77777777777778, 15.91851851851852, 15.888059701492535, 15.733333333333333, 15.696296296296296, 7.340740740740741]"
2014-08-21 06:00:00,2014-08-21 06:15:00,15.0,microwave,232,[692.1395348837209]
2014-08-21 07:45:00,2014-08-21 08:00:00,15.0,hair_dryer,232,[130.22058823529412]
2014-08-21 07:45:00,2014-08-21 19:30:00,705.0,laptop,232,"[23.602836879432623, 29.571428571428573, 25.73333333333333, 20.131386861313867, 18.696296296296296, 18.42537313432836, 18.171641791044777, 18.68421052631579, 18.63703703703704, 18.08955223880597, 19.102941176470587, 18.68148148148148, 18.05109489051095, 18.360294117647054, 18.419117647058822, 18.674074074074078, 18.64444444444445, 18.43065693430657, 19.06766917293233, 18.823529411764707, 18.36567164179105, 18.51851851851852, 18.925925925925927, 18.91044776119403, 18.29850746268657, 18.602941176470587, 88.40601503759399, 74.83582089552239, 68.86567164179104, 62.51127819548872, 32.15625, 31.0, 39.17293233082707, 41.20161290322581, 41.55555555555556, 29.78358208955224, 29.63703703703704, 30.06015037593985, 29.814814814814813, 29.58955223880597, 29.59259259259259, 30.02962962962963, 29.08270676691729, 29.585185185185185, 29.466666666666665, 30.19402985074627, 10.305970149253731]"
2014-08-21 07:45:00,2014-08-21 08:00:00,15.0,straighteners,232,[69.64963503649635]
2014-08-21 08:00:00,2014-08-21 08:15:00,15.0,microwave,232,[741.8148148148148]
2014-08-21 14:15:00,2014-08-21 14:30:00,15.0,lcd_office,232,[31.776119402985078]
2014-08-21 16:00:00,2014-08-21 17:30:00,90.0,gas_oven,232,"[46.26984126984127, 46.13076923076923, 42.39024390243903, 45.82786885245902, 46.1140350877193, 40.27777777777778]"
2014-08-21 17:30:00,2014-08-21 17:45:00,15.0,microwave,232,[601.1940298507462]
2014-08-22 19:45:00,2014-08-22 22:00:00,135.0,htpc,233,"[33.69924812030075, 71.47727272727273, 69.96212121212122, 71.21212121212122, 67.92537313432835, 67.21804511278195, 67.23308270676692, 66.91603053435115, 66.91603053435115]"
2014-08-23 03:15:00,2014-08-23 03:30:00,15.0,coffee_machine,234,[8.819672131147541]
2014-08-23 10:15:00,2014-08-23 11:15:00,60.0,htpc,234,"[35.229007633587784, 67.45112781954887, 69.46923076923076, 20.13636363636364]"
2014-08-23 18:45:00,2014-08-23 20:15:00,90.0,htpc,234,"[69.16923076923077, 72.8854961832061, 66.58015267175573, 66.49606299212599, 66.32089552238806, 61.98461538461538]"
2014-08-24 08:00:00,2014-08-24 08:15:00,15.0,kitchen_radio,235,[3.110294117647059]
2014-08-25 05:45:00,2014-08-25 07:15:00,90.0,amp_livingroom,236,"[22.392307692307693, 23.725925925925925, 23.5546875, 23.166666666666668, 23.1203007518797, 6.2]"
2014-08-25 05:45:00,2014-08-25 07:00:00,75.0,subwoofer_livingroom,236,"[14.75968992248062, 16.01492537313433, 16.03125, 16.030075187969924, 15.984848484848484]"
2014-08-25 05:45:00,2014-08-25 07:15:00,90.0,tv,236,"[106.17054263565892, 113.11851851851851, 114.9609375, 98.56589147286822, 125.33333333333331, 32.57575757575758]"
2014-08-25 05:45:00,2014-08-25 07:15:00,90.0,htpc,236,"[66.34108527131782, 69.24444444444444, 68.625, 66.63636363636364, 67.78947368421052, 20.184615384615384]"
2014-08-25 07:00:00,2014-08-25 07:15:00,15.0,microwave,236,[683.4503816793894]
2014-08-25 07:15:00,2014-08-25 08:45:00,90.0,washing_machine,236,"[1483.7835820895525, 385.837037037037, 236.66176470588235, 88.52713178294573, 142.6969696969697, 207.763358778626]"
2014-08-25 07:30:00,2014-08-25 07:45:00,15.0,office_pc,236,[6.130434782608695]
2014-08-25 07:30:00,2014-08-25 09:15:00,105.0,dishwasher,236,"[78.76335877862596, 1122.8947368421052, 493.5153846153846, 120.37404580152672, 109.92307692307692, 680.6769230769231, 1683.8955223880596]"
2014-08-25 07:45:00,2014-08-25 09:00:00,75.0,lcd_office,236,"[56.91851851851852, 43.30232558139535, 51.61068702290076, 49.37404580152672, 34.261538461538464]"
2014-08-25 07:45:00,2014-08-25 19:15:00,690.0,hifi_office,236,"[5.769230769230769, 8.9296875, 8.938461538461539, 8.893129770992367, 8.713178294573643, 8.338235294117647, 8.466165413533835, 8.204545454545455, 8.348484848484848, 8.325581395348838, 8.34108527131783, 8.274809160305344, 8.546153846153846, 8.7, 8.161538461538461, 8.392307692307693, 8.681818181818182, 8.868217054263566, 8.82905982905983, 8.861538461538462, 8.9, 8.780303030303031, 8.916030534351146, 8.68939393939394, 8.885496183206106, 8.875968992248062, 8.969696969696969, 8.83206106870229, 8.763358778625955, 8.295454545454545, 8.261538461538462, 8.736434108527131, 8.692913385826772, 8.578947368421053, 8.515151515151516, 8.278195488721805, 8.151515151515152, 8.303030303030303, 8.312977099236642, 8.244274809160306, 8.153846153846153, 8.26923076923077, 8.401515151515152, 8.48091603053435, 8.366412213740459, 8.666666666666666]"
2014-08-25 09:00:00,2014-08-25 10:45:00,105.0,washing_machine,236,"[832.125, 892.9029850746268, 382.57142857142856, 127.5648854961832, 151.953125, 169.34108527131784, 90.97727272727272]"
2014-08-25 10:00:00,2014-08-25 11:30:00,90.0,lcd_office,236,"[42.88372093023256, 50.775193798449614, 22.33587786259542, 34.9, 49.55384615384615, 7.847328244274809]"
2014-08-25 11:45:00,2014-08-25 15:00:00,195.0,lcd_office,236,"[46.21969696969697, 51.14728682170543, 51.1, 50.38167938931298, 42.18461538461538, 50.53787878787879, 51.0, 26.59090909090909, 50.58015267175573, 49.76515151515152, 49.17424242424242, 49.70229007633588, 34.12213740458015]"
2014-08-25 12:45:00,2014-08-25 13:15:00,30.0,amp_livingroom,236,"[15.068702290076336, 5.091603053435114]"
2014-08-25 12:45:00,2014-08-25 13:00:00,15.0,subwoofer_livingroom,236,[10.083969465648854]
2014-08-25 12:45:00,2014-08-25 13:15:00,30.0,tv,236,"[81.53846153846153, 25.931818181818183]"
2014-08-25 12:45:00,2014-08-25 14:45:00,120.0,htpc,236,"[43.01538461538462, 69.0381679389313, 68.8473282442748, 69.15789473684211, 68.50381679389314, 68.45454545454545, 68.25954198473282, 52.01515151515152]"
2014-08-25 13:30:00,2014-08-25 13:45:00,15.0,microwave,236,[823.4772727272727]
2014-08-25 14:15:00,2014-08-25 14:45:00,30.0,amp_livingroom,236,"[17.893129770992367, 17.03030303030303]"
2014-08-25 14:15:00,2014-08-25 14:45:00,30.0,subwoofer_livingroom,236,"[11.870229007633588, 10.921259842519683]"
2014-08-25 14:15:00,2014-08-25 14:45:00,30.0,tv,236,"[91.48484848484848, 86.72519083969466]"
2014-08-25 15:15:00,2014-08-25 16:30:00,75.0,lcd_office,236,"[34.11538461538461, 50.6390977443609, 50.06870229007634, 37.93233082706767, 49.57575757575758]"
2014-08-25 16:30:00,2014-08-25 17:00:00,30.0,amp_livingroom,236,"[15.06766917293233, 12.704545454545457]"
2014-08-25 16:30:00,2014-08-25 17:00:00,30.0,subwoofer_livingroom,236,"[10.113636363636363, 9.112781954887218]"
2014-08-25 17:30:00,2014-08-25 18:15:00,45.0,amp_livingroom,236,"[17.786259541984734, 16.236641221374047, 10.7]"
2014-08-25 17:30:00,2014-08-25 18:15:00,45.0,subwoofer_livingroom,236,"[13.719696969696969, 12.641221374045802, 7.838461538461538]"
2014-08-25 17:30:00,2014-08-25 17:45:00,15.0,tv,236,[78.78625954198473]
2014-08-25 17:30:00,2014-08-25 18:00:00,30.0,htpc,236,"[52.97727272727273, 20.053435114503817]"
2014-08-25 18:30:00,2014-08-25 19:30:00,60.0,lcd_office,236,"[10.772727272727272, 28.28787878787879, 49.36296296296296, 5.880597014925373]"
2014-08-25 18:45:00,2014-08-25 21:15:00,150.0,htpc,236,"[53.77443609022557, 67.67910447761194, 69.17037037037036, 69.75555555555556, 68.82962962962964, 68.3731343283582, 67.82222222222222, 67.94160583941606, 68.0, 37.84558823529412]"
2014-08-25 19:00:00,2014-08-25 21:15:00,135.0,amp_livingroom,236,"[6.955223880597015, 23.748148148148147, 23.125925925925927, 23.134328358208958, 23.125925925925927, 23.022222222222226, 23.0, 22.99264705882353, 12.088888888888889]"
2014-08-25 19:00:00,2014-08-25 21:15:00,135.0,tv,236,"[25.496296296296297, 121.61940298507464, 104.58518518518518, 90.14814814814817, 94.08888888888887, 99.5925925925926, 91.38970588235294, 96.125, 56.01470588235294]"
2014-08-25 19:15:00,2014-08-25 21:15:00,120.0,subwoofer_livingroom,236,"[15.947761194029852, 15.933333333333334, 16.037037037037038, 15.992592592592592, 15.962962962962964, 15.977941176470589, 16.022058823529413, 8.654411764705882]"
2014-08-25 20:00:00,2014-08-25 21:45:00,105.0,lcd_office,236,"[15.444444444444445, 47.57037037037037, 47.21897810218978, 47.0, 46.65925925925926, 39.54074074074074, 9.786764705882351]"
2014-08-25 21:30:00,2014-08-25 23:15:00,105.0,dishwasher,236,"[121.06666666666666, 1466.2962962962963, 120.09558823529412, 120.61029411764706, 108.80147058823528, 1445.4888888888888, 848.978102189781]"
2014-08-26 06:30:00,2014-08-26 06:45:00,15.0,microwave,237,[662.8455882352941]
2014-08-26 06:30:00,2014-08-26 08:00:00,90.0,amp_livingroom,237,"[14.281481481481482, 24.00740740740741, 23.714285714285715, 23.45522388059701, 23.174242424242426, 7.067164179104478]"
2014-08-26 06:30:00,2014-08-26 08:00:00,90.0,subwoofer_livingroom,237,"[9.350746268656716, 16.03676470588235, 16.045112781954888, 16.06015037593985, 16.030075187969924, 5.225563909774436]"
2014-08-26 06:30:00,2014-08-26 08:00:00,90.0,tv,237,"[71.98529411764706, 125.61481481481482, 106.78030303030305, 97.50375939849624, 99.25757575757576, 33.902255639097746]"
2014-08-26 06:30:00,2014-08-26 08:00:00,90.0,htpc,237,"[40.851851851851855, 68.50746268656717, 67.58208955223881, 66.15789473684211, 63.68939393939394, 24.38059701492537]"
2014-08-26 09:15:00,2014-08-26 10:45:00,90.0,washing_machine,237,"[1395.634328358209, 414.2962962962963, 133.1439393939394, 72.12781954887218, 155.25, 198.41353383458647]"
2014-08-26 13:00:00,2014-08-26 14:45:00,105.0,washing_machine,237,"[339.0970149253731, 1291.0977443609022, 556.5864661654135, 179.69402985074626, 100.85074626865672, 165.22388059701493, 208.4318181818182]"
2014-08-26 14:00:00,2014-08-26 14:45:00,45.0,amp_livingroom,237,"[9.149253731343284, 24.044776119402982, 16.0]"
2014-08-26 14:00:00,2014-08-26 14:45:00,45.0,subwoofer_livingroom,237,"[6.425373134328358, 16.022556390977442, 10.969924812030076]"
2014-08-26 14:00:00,2014-08-26 14:45:00,45.0,tv,237,"[44.59398496240601, 127.44029850746269, 88.3409090909091]"
2014-08-26 14:00:00,2014-08-26 14:45:00,45.0,htpc,237,"[27.69172932330827, 69.73134328358209, 48.96212121212121]"
2014-08-26 15:00:00,2014-08-26 15:15:00,15.0,microwave,237,[575.1268656716418]
2014-08-26 15:00:00,2014-08-26 16:45:00,105.0,washing_machine,237,"[977.9703703703703, 881.6044776119403, 350.55555555555554, 129.78195488721803, 150.53030303030303, 171.97014925373134, 98.65925925925926]"
2014-08-26 15:15:00,2014-08-26 17:00:00,105.0,amp_livingroom,237,"[5.7611940298507465, 23.866666666666667, 23.571428571428573, 23.08208955223881, 23.09701492537313, 22.47761194029851, 8.676691729323307]"
2014-08-26 16:30:00,2014-08-26 17:00:00,30.0,subwoofer_livingroom,237,"[15.051851851851852, 6.443609022556391]"
2014-08-26 16:30:00,2014-08-26 17:00:00,30.0,tv,237,"[116.80451127819548, 48.30075187969925]"
2014-08-26 16:30:00,2014-08-26 17:00:00,30.0,htpc,237,"[66.09022556390977, 29.111940298507463]"
2014-08-26 18:45:00,2014-08-26 21:00:00,135.0,htpc,237,"[53.87313432835821, 70.67164179104478, 68.29629629629629, 67.74452554744525, 66.09701492537313, 68.00740740740741, 67.12592592592593, 66.29629629629629, 66.42105263157895]"
2014-08-26 19:30:00,2014-08-26 22:00:00,150.0,lcd_office,237,"[16.83703703703704, 39.60294117647059, 39.46666666666667, 39.42962962962963, 39.48461538461538, 39.375, 39.92481203007519, 38.84848484848485, 30.42962962962963, 8.955882352941176]"
2014-08-26 19:45:00,2014-08-26 21:45:00,120.0,hifi_office,237,"[9.0, 8.948148148148148, 8.822222222222223, 8.902985074626866, 8.74436090225564, 8.729323308270677, 8.871212121212121, 8.62015503875969]"
2014-08-27 06:00:00,2014-08-27 06:30:00,30.0,lcd_office,238,"[22.917293233082702, 11.582089552238806]"
2014-08-27 06:30:00,2014-08-27 06:45:00,15.0,microwave,238,[678.562962962963]
2014-08-27 07:30:00,2014-08-27 07:45:00,15.0,hair_dryer,238,[298.0]
2014-08-27 07:30:00,2014-08-27 07:45:00,15.0,straighteners,238,[138.03076923076924]
2014-08-27 18:45:00,2014-08-27 20:00:00,75.0,htpc,238,"[34.255639097744364, 67.80147058823529, 68.88148148148149, 68.58208955223881, 66.11194029850746]"
2014-08-27 19:45:00,2014-08-27 20:15:00,30.0,microwave,238,"[467.0592592592593, 283.52592592592595]"
2014-08-27 21:00:00,2014-08-27 22:00:00,60.0,amp_livingroom,238,"[13.903703703703703, 23.92537313432836, 23.525925925925925, 16.25]"
2014-08-27 21:00:00,2014-08-27 22:00:00,60.0,subwoofer_livingroom,238,"[9.097014925373134, 16.014814814814816, 16.022222222222222, 11.198529411764708]"
2014-08-27 21:00:00,2014-08-27 22:00:00,60.0,tv,238,"[70.86153846153846, 130.63703703703703, 103.2074074074074, 61.09558823529412]"
2014-08-27 21:00:00,2014-08-27 21:45:00,45.0,htpc,238,"[41.644444444444446, 69.47014925373135, 55.79259259259259]"
2014-08-28 05:45:00,2014-08-28 07:30:00,105.0,amp_livingroom,239,"[24.16296296296296, 23.51492537313433, 23.35606060606061, 23.1203007518797, 23.05263157894737, 23.09558823529412, 21.64444444444445]"
2014-08-28 05:45:00,2014-08-28 07:30:00,105.0,subwoofer_livingroom,239,"[15.792592592592593, 16.0, 16.060606060606062, 16.007518796992482, 16.022556390977442, 16.014705882352942, 14.97037037037037]"
2014-08-28 05:45:00,2014-08-28 07:30:00,105.0,tv,239,"[114.71851851851852, 123.99248120300751, 125.1127819548872, 127.0, 120.03007518796991, 120.17647058823528, 114.58518518518518]"
2014-08-28 05:45:00,2014-08-28 07:30:00,105.0,htpc,239,"[69.54074074074074, 67.68656716417911, 67.91666666666667, 68.06766917293233, 68.36842105263158, 68.67647058823529, 65.56617647058823]"
2014-08-28 08:15:00,2014-08-28 08:30:00,15.0,microwave,239,[598.0592592592593]
2014-08-28 08:30:00,2014-08-28 09:00:00,30.0,hoover,239,"[1276.35, 1260.5220588235295]"
2014-08-28 09:15:00,2014-08-28 09:30:00,15.0,hoover,239,[1548.2608695652175]
2014-08-28 11:00:00,2014-08-28 14:45:00,225.0,amp_livingroom,239,"[17.57037037037037, 23.78358208955224, 23.290076335877863, 23.119402985074625, 23.045454545454547, 23.029850746268657, 22.97037037037037, 22.924812030075188, 22.96992481203008, 22.93233082706767, 23.0, 22.844444444444445, 22.87313432835821, 22.977777777777774, 19.574626865671643]"
2014-08-28 11:00:00,2014-08-28 17:00:00,360.0,subwoofer_livingroom,239,"[11.559701492537313, 15.977611940298509, 16.0, 16.007518796992482, 16.007575757575758, 15.985185185185186, 16.014814814814816, 16.0, 16.106870229007633, 15.962686567164178, 15.955555555555556, 15.874074074074072, 15.78358208955224, 15.897058823529411, 16.007462686567163, 16.044444444444444, 15.955555555555556, 16.0, 15.985294117647058, 15.992647058823527, 15.985074626865671, 16.044776119402986, 16.155555555555555, 16.01492537313433]"
2014-08-28 16:30:00,2014-08-28 17:00:00,30.0,amp_livingroom,239,"[9.903703703703703, 23.83582089552239]"
2014-08-28 16:30:00,2014-08-28 17:00:00,30.0,tv,239,"[42.63703703703704, 122.23880597014926]"
2014-08-28 16:30:00,2014-08-28 21:45:00,315.0,htpc,239,"[24.61481481481481, 69.88888888888889, 68.55555555555556, 68.67424242424242, 68.49253731343283, 67.77443609022556, 64.64925373134328, 64.88888888888889, 66.52941176470588, 68.68181818181819, 67.54814814814814, 69.54477611940298, 68.04444444444445, 69.07299270072993, 69.54074074074074, 69.06617647058823, 68.91851851851852, 68.96268656716418, 68.7218045112782, 68.69402985074628, 37.10526315789474]"
2014-08-28 18:30:00,2014-08-28 19:00:00,30.0,microwave,239,"[681.074074074074, 342.7686567164179]"
2014-08-28 18:45:00,2014-08-28 21:45:00,180.0,amp_livingroom,239,"[23.270676691729324, 23.41481481481481, 23.26865671641791, 23.044444444444444, 23.05109489051095, 23.03703703703704, 22.852941176470587, 22.985185185185184, 22.954887218045112, 22.639097744360903, 22.925925925925927, 12.406015037593985]"
2014-08-28 18:45:00,2014-08-28 21:45:00,180.0,subwoofer_livingroom,239,"[15.171641791044776, 15.932835820895525, 16.014814814814816, 15.97037037037037, 15.970588235294118, 15.955555555555556, 15.705882352941176, 15.537313432835822, 15.8955223880597, 15.37593984962406, 15.835820895522389, 8.8796992481203]"
2014-08-28 18:45:00,2014-08-28 21:45:00,180.0,tv,239,"[109.6044776119403, 113.02985074626864, 109.57037037037036, 106.73333333333332, 103.79411764705884, 98.02941176470588, 97.77941176470588, 95.82835820895522, 111.11194029850746, 108.56390977443608, 108.9851851851852, 62.49624060150376]"
2014-08-29 04:30:00,2014-08-29 04:45:00,15.0,subwoofer_livingroom,240,[5.7265625]
2014-08-29 08:00:00,2014-08-29 08:15:00,15.0,microwave,240,[664.5864661654135]
2014-08-29 08:45:00,2014-08-29 10:30:00,105.0,washing_machine,240,"[743.2631578947369, 1101.238805970149, 316.5151515151515, 131.51127819548873, 115.2781954887218, 177.22727272727272, 124.45112781954889]"
2014-08-29 12:30:00,2014-08-29 14:15:00,105.0,washing_machine,240,"[981.3970588235294, 808.2537313432836, 327.97777777777776, 114.5, 156.3684210526316, 189.11194029850745, 85.71969696969697]"
2014-08-29 14:15:00,2014-08-29 15:15:00,60.0,amp_livingroom,240,"[10.406015037593985, 23.903703703703705, 23.36842105263158, 19.473684210526315]"
2014-08-29 14:15:00,2014-08-29 21:15:00,420.0,subwoofer_livingroom,240,"[6.93984962406015, 16.007462686567163, 15.992481203007518, 16.015037593984964, 15.911111111111111, 15.923664122137405, 15.984848484848484, 15.992424242424242, 15.970149253731345, 16.0, 16.007518796992482, 16.007575757575758, 16.007575757575758, 16.00769230769231, 16.022900763358777, 15.916030534351146, 15.923664122137405, 15.962121212121213, 15.81060606060606, 15.93939393939394, 16.0, 15.709923664122137, 15.666666666666666, 15.651515151515152, 15.473282442748092, 15.917293233082706, 15.85820895522388, 9.08148148148148]"
2014-08-29 16:00:00,2014-08-29 16:30:00,30.0,gas_oven,240,"[30.472, 39.6390977443609]"
2014-08-29 19:45:00,2014-08-29 20:30:00,45.0,htpc,240,"[33.46969696969697, 69.24615384615385, 67.62121212121212]"
2014-08-29 20:30:00,2014-08-29 23:45:00,195.0,lcd_office,240,"[25.613636363636363, 37.34328358208956, 37.11111111111112, 37.12592592592593, 37.11940298507463, 37.05925925925926, 37.1037037037037, 37.088235294117645, 37.02222222222223, 37.044117647058826, 37.04477611940298, 37.03731343283582, 15.4]"
2014-08-29 21:00:00,2014-08-29 21:30:00,30.0,microwave,240,"[383.637037037037, 290.62406015037595]"
2014-08-29 21:00:00,2014-08-29 22:45:00,105.0,dishwasher,240,"[70.32592592592593, 945.4962962962964, 623.781954887218, 120.28888888888888, 116.91176470588236, 431.6666666666667, 1829.4444444444443]"
2014-08-30 07:15:00,2014-08-30 07:45:00,30.0,microwave,241,"[715.7259259259259, 588.437037037037]"
2014-08-30 10:45:00,2014-08-30 11:15:00,30.0,iron,241,"[409.3263157894737, 582.984126984127]"
2014-08-30 10:45:00,2014-08-30 11:45:00,60.0,office_fan,241,"[29.40875912408759, 32.97761194029851, 32.31297709923664, 19.03731343283582]"
2014-08-30 13:45:00,2014-08-30 14:15:00,30.0,straighteners,241,"[220.77777777777777, 106.05555555555556]"
2014-08-30 14:00:00,2014-08-30 14:15:00,15.0,hifi_office,241,[10.125984251968504]
2014-08-30 17:00:00,2014-08-30 17:15:00,15.0,baby_monitor_tx,241,[5.15748031496063]
2014-08-30 18:15:00,2014-08-30 22:15:00,240.0,htpc,241,"[34.8203125, 67.65354330708661, 69.33858267716535, 68.8203125, 20.73228346456693, 66.1984126984127, 70.9296875, 70.13953488372093, 66.51968503937007, 66.46511627906976, 65.875, 20.055118110236226, 55.803149606299215, 66.34375, 70.86614173228347, 66.04651162790698]"
2014-08-31 00:45:00,2014-08-31 01:30:00,45.0,htpc,242,"[34.44961240310077, 67.828125, 71.3125]"
2014-08-31 09:15:00,2014-08-31 09:45:00,30.0,lcd_office,242,"[10.8359375, 28.625]"
2014-08-31 11:00:00,2014-08-31 11:15:00,15.0,subwoofer_livingroom,242,[10.03076923076923]
2014-08-31 11:15:00,2014-08-31 11:30:00,15.0,microwave,242,[517.6717557251908]
2014-08-31 11:30:00,2014-08-31 13:15:00,105.0,washing_machine,242,"[585.8947368421053, 1245.179104477612, 510.1954887218045, 152.0, 106.25384615384615, 141.82706766917292, 180.8702290076336]"
2014-08-31 12:45:00,2014-08-31 13:00:00,15.0,microwave,242,[652.1119402985074]
2014-08-31 14:30:00,2014-08-31 21:15:00,405.0,amp_livingroom,242,"[20.34375, 23.46511627906977, 23.13953488372093, 23.023255813953487, 22.984251968503937, 22.94573643410853, 22.837209302325583, 22.838461538461537, 22.6171875, 22.66929133858268, 22.576, 22.76923076923077, 22.68503937007874, 22.746153846153845, 22.6, 22.755905511811022, 22.69291338582677, 22.140625, 22.587786259541986, 22.860294117647054, 22.97761194029851, 23.022727272727277, 23.0, 22.93233082706767, 22.953125, 23.00793650793651, 22.755905511811022]"
2014-08-31 14:30:00,2014-08-31 16:45:00,135.0,subwoofer_livingroom,242,"[13.38888888888889, 16.0, 16.015625, 15.984615384615385, 16.0, 15.968992248062015, 15.813953488372093, 15.674418604651162, 12.1875]"
2014-08-31 14:30:00,2014-08-31 16:45:00,135.0,tv,242,"[82.37007874015748, 96.75193798449612, 109.17054263565892, 101.33333333333331, 109.171875, 120.24409448818898, 119.34883720930232, 90.1782945736434, 66.4765625]"
2014-08-31 14:30:00,2014-08-31 16:15:00,105.0,htpc,242,"[35.5859375, 36.05426356589148, 70.04651162790698, 65.12403100775194, 68.296875, 69.7890625, 66.53488372093024]"
2014-08-31 18:30:00,2014-08-31 19:15:00,45.0,lcd_office,242,"[39.4, 33.12403100775194, 7.693548387096774]"
2014-08-31 18:30:00,2014-09-01 06:00:00,690.0,laptop,242,"[64.0, 71.80645161290323, 58.1526717557252, 41.629629629629626, 30.53731343283582, 24.666666666666668, 21.37121212121212, 18.50757575757576, 17.25, 16.238095238095237, 13.921259842519683, 16.466101694915253, 15.131147540983608, 14.0625, 12.178294573643411, 12.1796875, 12.15625, 12.28125, 12.170542635658917, 12.140625, 12.21259842519685, 12.1484375, 12.147286821705428, 12.15748031496063, 12.149606299212598, 12.13953488372093, 12.085271317829458, 12.1796875, 12.147286821705428, 12.178294573643411, 12.2265625, 12.193798449612403, 12.104, 14.047244094488187, 12.496124031007753, 12.595238095238097, 12.430769230769233, 12.203125, 12.147286821705428, 12.107692307692307, 12.224806201550388, 12.16279069767442, 12.1640625, 12.124031007751938, 12.140625, 14.238461538461538]"
2014-08-31 18:30:00,2014-08-31 18:45:00,15.0,baby_monitor_tx,242,[12.307086614173228]
