,start,end,duration,app,day,profile
3675,2014-06-14 04:45:00,2014-06-14 05:15:00,30.0,htpc,164,"[34.424, 41.16129032258065]"
3676,2014-06-14 18:45:00,2014-06-14 20:15:00,90.0,htpc,164,"[34.09756097560975, 70.128, 69.0909090909091, 69.02479338842976, 69.58730158730158, 17.508196721311474]"
3677,2014-06-14 20:30:00,2014-06-14 20:45:00,15.0,htpc,164,[13.080645161290322]
3678,2014-06-15 04:45:00,2014-06-15 05:15:00,30.0,htpc,165,"[34.46774193548387, 41.32]"
3679,2014-06-15 08:00:00,2014-06-15 08:15:00,15.0,subwoofer_livingroom,165,[3.472]
3680,2014-06-15 17:45:00,2014-06-15 19:15:00,90.0,htpc,165,"[34.576, 70.02380952380952, 69.2063492063492, 69.04724409448819, 69.03937007874016, 18.256]"
3681,2014-06-15 18:15:00,2014-06-15 18:30:00,15.0,microwave,165,[75.0234375]
3682,2014-06-15 19:15:00,2014-06-15 19:30:00,15.0,hifi_office,165,[0.1515151515151515]
3683,2014-06-15 19:15:00,2014-06-15 20:15:00,60.0,lcd_office,165,"[40.65979381443299, 41.15, 41.19424460431655, 41.130434782608695]"
3684,2014-06-15 19:15:00,2014-06-15 20:15:00,60.0,office_pc,165,"[184.44444444444449, 207.25714285714287, 190.6906474820144, 178.9136690647482]"
3685,2014-06-15 19:30:00,2014-06-15 19:45:00,15.0,hoover,165,[120.12903225806453]
3686,2014-06-15 19:45:00,2014-06-15 21:30:00,105.0,htpc,165,"[33.62589928057554, 69.02158273381295, 68.05035971223022, 68.42857142857143, 68.17142857142858, 70.33571428571429, 30.27142857142857]"
3687,2014-06-15 20:00:00,2014-06-15 21:30:00,90.0,amp_livingroom,165,"[21.75539568345324, 23.564285714285717, 23.1, 23.071428571428573, 23.0, 9.607142857142858]"
3688,2014-06-15 20:00:00,2014-06-15 21:30:00,90.0,subwoofer_livingroom,165,"[14.280575539568344, 15.957142857142856, 15.721428571428572, 15.871428571428572, 15.592857142857143, 6.464285714285714]"
3689,2014-06-15 20:00:00,2014-06-15 21:30:00,90.0,tv,165,"[97.7841726618705, 92.67857142857144, 91.06474820143885, 90.10714285714286, 98.87142857142857, 39.02142857142857]"
3690,2014-06-16 05:30:00,2014-06-16 06:15:00,45.0,htpc,166,"[31.193548387096776, 68.95238095238095, 17.384]"
3691,2014-06-16 07:00:00,2014-06-16 07:45:00,45.0,htpc,166,"[32.41935483870968, 67.096, 17.774193548387096]"
3692,2014-06-16 07:30:00,2014-06-16 08:00:00,30.0,gas_oven,166,"[41.6910569105691, 8.527559055118111]"
3693,2014-06-16 07:30:00,2014-06-16 07:45:00,15.0,kettle,166,[453.928]
3694,2014-06-16 07:45:00,2014-06-16 08:00:00,15.0,toaster,166,[373.7952755905512]
3695,2014-06-16 08:00:00,2014-06-16 08:15:00,15.0,microwave,166,[58.57258064516129]
3696,2014-06-16 08:45:00,2014-06-16 09:30:00,45.0,hifi_office,166,"[2.7777777777777777, 9.028571428571428, 9.0]"
3697,2014-06-16 08:45:00,2014-06-16 09:45:00,60.0,htpc,166,"[33.588235294117645, 67.20714285714286, 71.104, 16.91269841269841]"
3698,2014-06-16 08:45:00,2014-06-16 09:30:00,45.0,laptop,166,"[61.256410256410255, 57.82014388489208, 29.0]"
3699,2014-06-16 08:45:00,2014-06-16 09:30:00,45.0,lcd_office,166,"[61.582608695652176, 66.77857142857142, 47.25]"
3700,2014-06-16 08:45:00,2014-06-16 09:00:00,15.0,office_pc,166,[1.0593220338983051]
3701,2014-06-16 09:30:00,2014-06-16 11:15:00,105.0,washing_machine,166,"[418.432, 1594.6846153846154, 443.4409448818898, 255.76612903225808, 79.06349206349206, 147.07874015748033, 188.130081300813]"
3702,2014-06-16 10:30:00,2014-06-16 10:45:00,15.0,kettle,166,[361.6190476190476]
3703,2014-06-16 11:15:00,2014-06-16 17:15:00,360.0,hifi_office,166,"[9.117647058823527, 8.935714285714285, 8.863309352517986, 8.68840579710145, 8.884057971014492, 8.913669064748202, 8.840579710144928, 8.86231884057971, 8.856115107913668, 8.907142857142857, 8.9, 8.950354609929079, 8.827338129496402, 8.49645390070922, 8.42142857142857, 8.4, 8.345323741007194, 8.164285714285715, 8.521428571428572, 8.592857142857143, 8.589928057553957, 8.821428571428571, 8.733812949640289, 8.652173913043478]"
3704,2014-06-16 11:15:00,2014-06-16 11:30:00,15.0,kettle,166,[571.8880597014926]
3705,2014-06-16 11:15:00,2014-06-16 17:15:00,360.0,laptop,166,"[49.52941176470589, 28.388489208633093, 20.47142857142857, 17.686131386861312, 20.26618705035971, 25.73722627737226, 25.3768115942029, 25.554744525547445, 27.0, 26.00719424460432, 25.75, 25.848920863309356, 28.228571428571428, 15.478571428571428, 12.755395683453235, 13.728571428571428, 13.474820143884893, 13.638297872340424, 21.02158273381295, 26.928057553956837, 24.992857142857144, 21.34057971014493, 25.68345323741007, 21.166666666666668]"
3706,2014-06-16 11:15:00,2014-06-16 11:45:00,30.0,lcd_office,166,"[66.4776119402985, 18.57857142857143]"
3707,2014-06-16 11:15:00,2014-06-16 11:30:00,15.0,office_pc,166,[1.911764705882353]
3708,2014-06-16 12:00:00,2014-06-16 12:15:00,15.0,kettle,166,[293.8905109489051]
3709,2014-06-16 12:15:00,2014-06-16 14:45:00,150.0,lcd_office,166,"[41.71014492753624, 67.44604316546763, 66.1376811594203, 65.02158273381295, 64.17985611510791, 64.59285714285714, 64.47142857142858, 64.24113475177305, 63.48201438848921, 16.81560283687943]"
3710,2014-06-16 12:30:00,2014-06-16 14:15:00,105.0,washing_machine,166,"[1395.536231884058, 432.39130434782606, 224.5434782608696, 86.64748201438849, 156.02857142857144, 205.02857142857144, 4.836879432624113]"
3711,2014-06-16 12:45:00,2014-06-16 13:00:00,15.0,office_fan,166,[1.0406504065040652]
3712,2014-06-16 15:45:00,2014-06-16 17:15:00,90.0,lcd_office,166,"[41.32142857142857, 67.14285714285714, 66.02158273381295, 40.43571428571428, 65.0863309352518, 45.26086956521739]"
3713,2014-06-16 16:30:00,2014-06-16 16:45:00,15.0,kettle,166,[762.2142857142857]
3714,2014-06-16 17:00:00,2014-06-16 17:45:00,45.0,gas_oven,166,"[27.53787878787879, 45.69747899159664, 10.714285714285714]"
3715,2014-06-16 17:15:00,2014-06-16 17:30:00,15.0,kettle,166,[382.7244094488189]
3716,2014-06-16 17:30:00,2014-06-16 17:45:00,15.0,coffee_machine,166,[2.4596774193548385]
3717,2014-06-16 18:00:00,2014-06-16 18:15:00,15.0,microwave,166,[100.55905511811024]
3718,2014-06-16 18:45:00,2014-06-16 21:00:00,135.0,amp_livingroom,166,"[7.219512195121951, 24.015748031496063, 23.89763779527559, 23.65322580645161, 23.346774193548388, 23.193548387096776, 23.152, 23.07936507936508, 10.952380952380953]"
3719,2014-06-16 18:45:00,2014-06-16 23:15:00,270.0,htpc,166,"[15.666666666666666, 75.00787401574803, 72.85039370078741, 72.87903225806451, 70.95967741935483, 75.416, 74.288, 73.608, 71.41269841269842, 70.88709677419355, 65.69918699186992, 64.96825396825396, 65.84552845528455, 64.8, 64.712, 64.58536585365853, 64.552, 55.40650406504065]"
3720,2014-06-16 18:45:00,2014-06-16 21:00:00,135.0,subwoofer_livingroom,166,"[4.580645161290323, 15.976377952755906, 16.063492063492063, 16.169354838709676, 16.0, 15.935483870967742, 15.992, 16.0, 9.464]"
3721,2014-06-16 18:45:00,2014-06-16 21:00:00,135.0,tv,166,"[26.86290322580645, 94.5511811023622, 97.83464566929132, 92.76612903225806, 94.54032258064515, 94.0725806451613, 95.104, 95.46031746031746, 47.528]"
3722,2014-06-17 05:30:00,2014-06-17 06:15:00,45.0,htpc,167,"[29.764227642276424, 68.16935483870968, 16.853658536585368]"
3723,2014-06-17 06:45:00,2014-06-17 07:00:00,15.0,kettle,167,[253.1129032258065]
3724,2014-06-17 07:00:00,2014-06-17 09:45:00,165.0,htpc,167,"[32.07086614173228, 68.256, 66.45161290322581, 65.00787401574803, 64.96031746031746, 64.768, 64.86776859504133, 64.95967741935483, 65.77868852459017, 65.76229508196721, 38.95121951219512]"
3725,2014-06-17 07:00:00,2014-06-17 07:15:00,15.0,toaster,167,[394.6377952755906]
3726,2014-06-17 07:15:00,2014-06-17 07:30:00,15.0,tv,167,[36.496]
3727,2014-06-17 07:45:00,2014-06-17 08:00:00,15.0,hair_dryer,167,[512.1555555555556]
3728,2014-06-17 07:45:00,2014-06-17 08:00:00,15.0,straighteners,167,[91.64893617021276]
3729,2014-06-17 08:00:00,2014-06-17 08:30:00,30.0,kettle,167,"[208.1031746031746, 76.8225806451613]"
3730,2014-06-17 08:15:00,2014-06-17 08:30:00,15.0,toaster,167,[440.984]
3731,2014-06-17 08:30:00,2014-06-17 08:45:00,15.0,microwave,167,[82.78512396694215]
3732,2014-06-17 11:45:00,2014-06-17 12:00:00,15.0,toaster,167,[631.8790322580645]
3733,2014-06-17 12:15:00,2014-06-17 14:00:00,105.0,dishwasher,167,"[76.44354838709677, 1149.796875, 486.1470588235294, 121.12230215827338, 110.90647482014388, 628.5539568345324, 1656.0647482014388]"
3734,2014-06-17 12:45:00,2014-06-17 16:15:00,210.0,hifi_office,167,"[6.9423076923076925, 6.848920863309353, 6.633093525179856, 6.424460431654676, 6.525179856115108, 6.654676258992806, 6.521739130434782, 6.5036496350364965, 6.402877697841727, 6.342857142857143, 6.378571428571429, 6.371428571428571, 6.221428571428572, 6.333333333333333]"
3735,2014-06-17 12:45:00,2014-06-17 14:15:00,90.0,lcd_office,167,"[15.470588235294118, 42.609375, 41.45762711864407, 41.91228070175438, 42.1294964028777, 1.6349206349206349]"
3736,2014-06-17 12:45:00,2014-06-17 14:15:00,90.0,office_pc,167,"[186.34615384615384, 181.4460431654676, 177.41726618705036, 182.2158273381295, 201.62589928057557, 9.129496402877695]"
3737,2014-06-17 15:45:00,2014-06-17 16:00:00,15.0,dishwasher,167,[0.8865248226950354]
3738,2014-06-17 16:00:00,2014-06-17 21:30:00,330.0,amp_livingroom,167,"[0.7559055118110236, 24.293650793650794, 23.43548387096774, 23.192, 23.112, 23.256, 22.976190476190474, 22.637795275590552, 22.91869918699187, 22.976377952755904, 23.0078125, 19.563492063492063, 23.118110236220478, 22.936507936507937, 22.976190476190474, 23.0, 23.170731707317078, 22.983870967741936, 23.023622047244096, 23.03937007874016, 23.03968253968254, 21.2]"
3739,2014-06-17 16:00:00,2014-06-17 16:15:00,15.0,kettle,167,[711.8650793650794]
3740,2014-06-17 16:00:00,2014-06-17 21:30:00,330.0,subwoofer_livingroom,167,"[0.5, 16.0, 16.032258064516128, 16.008130081300813, 15.992, 15.968253968253968, 15.952, 15.625, 15.934959349593496, 15.937007874015748, 16.015873015873016, 16.015873015873016, 16.007874015748033, 15.92, 15.887096774193548, 15.952380952380953, 15.975609756097562, 15.935483870967742, 15.992063492063492, 15.9296875, 16.015873015873016, 14.92622950819672]"
3741,2014-06-17 16:00:00,2014-06-17 17:00:00,60.0,tv,167,"[3.3968253968253967, 126.37301587301587, 125.31451612903226, 115.2439024390244]"
3742,2014-06-17 16:15:00,2014-06-17 17:15:00,60.0,htpc,167,"[69.77952755905511, 67.90243902439025, 68.544, 0.712]"
3743,2014-06-17 17:30:00,2014-06-17 17:45:00,15.0,microwave,167,[76.37301587301587]
3744,2014-06-17 18:45:00,2014-06-17 21:30:00,165.0,htpc,167,"[44.007936507936506, 67.77952755905511, 68.96825396825396, 69.39682539682539, 69.136, 69.18548387096774, 68.08870967741936, 69.43650793650794, 68.18110236220473, 68.03149606299213, 56.274193548387096]"
3745,2014-06-17 18:45:00,2014-06-17 21:30:00,165.0,tv,167,"[66.74015748031496, 114.26771653543308, 112.368, 102.432, 114.69354838709675, 122.59349593495936, 123.63709677419357, 120.81746031746032, 119.8203125, 117.46031746031746, 107.16935483870968]"
3746,2014-06-18 07:45:00,2014-06-18 08:00:00,15.0,kettle,168,[346.2325581395349]
3747,2014-06-18 07:45:00,2014-06-18 08:00:00,15.0,toaster,168,[363.7519379844961]
3748,2014-06-18 08:00:00,2014-06-18 19:15:00,675.0,hifi_office,168,"[5.333333333333333, 9.02158273381295, 8.464285714285714, 8.589928057553957, 8.342857142857143, 8.221428571428572, 8.32857142857143, 8.70503597122302, 8.76978417266187, 8.528985507246377, 8.333333333333334, 8.384057971014492, 8.24087591240876, 8.366906474820144, 8.33093525179856, 8.278571428571428, 8.392857142857142, 8.45, 8.33093525179856, 8.371428571428572, 8.35, 8.478571428571428, 8.53956834532374, 8.521428571428572, 8.459854014598541, 8.613138686131387, 8.381294964028777, 8.44927536231884, 8.35, 8.402877697841726, 8.266187050359711, 8.194244604316546, 8.194244604316546, 8.251798561151078, 8.318840579710145, 8.53956834532374, 8.540145985401459, 8.507246376811594, 8.485507246376812, 8.20863309352518, 8.20863309352518, 8.2, 8.306569343065693, 8.417266187050359, 8.357142857142858]"
3749,2014-06-18 08:00:00,2014-06-18 11:30:00,210.0,lcd_office,168,"[6.5, 67.42753623188406, 67.3, 66.46043165467626, 65.52857142857142, 59.77142857142857, 61.55395683453237, 55.79285714285714, 49.54347826086956, 59.948905109489054, 64.84848484848484, 64.09160305343511, 39.289855072463766, 11.532846715328468]"
3750,2014-06-18 08:00:00,2014-06-18 08:15:00,15.0,microwave,168,[82.4724409448819]
3751,2014-06-18 08:00:00,2014-06-18 08:15:00,15.0,office_pc,168,[46.333333333333336]
3752,2014-06-18 08:15:00,2014-06-18 19:15:00,660.0,laptop,168,"[58.94285714285714, 38.29285714285714, 31.27536231884058, 28.827338129496404, 23.39130434782609, 24.785714285714285, 23.992857142857144, 22.67142857142857, 28.0, 35.594202898550726, 36.86131386861314, 24.28985507246377, 12.820143884892088, 10.453237410071942, 10.46043165467626, 10.37410071942446, 10.366906474820144, 10.485714285714286, 10.384057971014492, 10.7, 10.49645390070922, 10.333333333333334, 10.231884057971014, 10.138686131386862, 10.132352941176473, 10.210144927536232, 10.181159420289855, 10.13138686131387, 10.215827338129497, 10.108695652173912, 10.159420289855072, 10.301470588235292, 10.16546762589928, 10.23021582733813, 10.217391304347826, 10.304347826086955, 10.154411764705882, 10.22463768115942, 10.258992805755396, 10.273381294964029, 10.159090909090908, 10.32116788321168, 14.79136690647482, 23.65714285714286]"
3753,2014-06-18 08:45:00,2014-06-18 09:45:00,60.0,htpc,168,"[29.992805755395683, 67.57142857142857, 67.31654676258992, 16.607142857142858]"
3754,2014-06-18 17:00:00,2014-06-18 17:15:00,15.0,kettle,168,[245.7925925925926]
3755,2014-06-18 17:45:00,2014-06-18 18:00:00,15.0,microwave,168,[154.33093525179856]
3756,2014-06-18 18:45:00,2014-06-18 20:45:00,120.0,amp_livingroom,168,"[7.050724637681159, 23.94736842105263, 23.357142857142858, 23.03968253968254, 22.944444444444443, 22.928, 22.88976377952756, 5.062992125984252]"
3757,2014-06-18 18:45:00,2014-06-18 19:15:00,30.0,lcd_office,168,"[24.043478260869566, 67.9]"
3758,2014-06-18 18:45:00,2014-06-18 20:45:00,120.0,subwoofer_livingroom,168,"[4.474820143884892, 15.962121212121213, 15.96031746031746, 15.72222222222222, 15.507936507936508, 15.428571428571429, 15.563492063492063, 3.661417322834646]"
3759,2014-06-18 18:45:00,2014-06-18 20:45:00,120.0,tv,168,"[24.388489208633093, 93.57142857142856, 112.41269841269842, 108.88095238095238, 110.02380952380952, 115.32539682539682, 113.984126984127, 22.976377952755904]"
3760,2014-06-18 19:00:00,2014-06-18 20:45:00,105.0,htpc,168,"[22.553030303030305, 70.32539682539682, 69.34920634920636, 70.056, 70.22222222222223, 70.76377952755905, 17.598425196850393]"
3761,2014-06-18 21:00:00,2014-06-18 21:15:00,15.0,coffee_machine,168,[5.8984375]
3762,2014-06-18 21:15:00,2014-06-18 21:30:00,15.0,office_fan,168,[1.855072463768116]
3763,2014-06-19 06:45:00,2014-06-19 21:30:00,885.0,hifi_office,169,"[9.064935064935066, 8.731884057971014, 8.352517985611511, 8.496402877697841, 8.830985915492958, 8.72463768115942, 8.514492753623188, 8.67142857142857, 8.535714285714286, 8.453237410071942, 8.464285714285714, 8.503597122302159, 8.457142857142857, 8.364285714285714, 8.347517730496454, 8.257142857142858, 8.446043165467627, 8.35, 8.385714285714286, 8.37410071942446, 8.492857142857142, 8.592857142857143, 8.510791366906474, 8.478260869565217, 8.627737226277372, 8.376811594202898, 8.589928057553957, 8.510791366906474, 8.482014388489208, 8.642335766423358, 8.427536231884059, 8.579710144927537, 8.442857142857143, 8.414285714285715, 8.39568345323741, 8.342857142857143, 8.309352517985612, 8.326241134751774, 8.266187050359711, 8.314285714285715, 8.414285714285715, 8.359712230215827, 8.237410071942445, 8.235714285714286, 8.35, 8.235714285714286, 8.342857142857143, 8.258992805755396, 8.392857142857142, 8.159420289855072, 8.31159420289855, 8.634328358208956, 8.626865671641792, 8.851851851851851, 8.430656934306569, 8.51063829787234, 8.496402877697841, 8.202898550724637, 8.125]"
3764,2014-06-19 06:45:00,2014-06-19 07:15:00,30.0,kettle,169,"[389.5597014925373, 84.67153284671532]"
3765,2014-06-19 06:45:00,2014-06-19 21:30:00,885.0,laptop,169,"[52.27272727272727, 23.98550724637681, 16.144927536231883, 10.971223021582734, 10.43661971830986, 10.20863309352518, 10.173913043478262, 10.29496402877698, 10.287769784172662, 10.23021582733813, 10.25, 10.364285714285714, 10.235714285714286, 10.964285714285714, 10.920863309352518, 10.280575539568344, 10.264285714285714, 10.407142857142857, 10.18978102189781, 10.244604316546765, 10.178571428571429, 10.299270072992702, 10.166666666666666, 10.280575539568344, 10.191176470588236, 10.235294117647058, 10.24087591240876, 10.2, 10.29496402877698, 10.308823529411764, 10.318840579710145, 10.253623188405795, 10.257142857142858, 10.378571428571428, 10.152173913043478, 10.17142857142857, 10.223021582733812, 10.514285714285714, 10.287769784172662, 10.158273381294965, 10.107142857142858, 10.29496402877698, 10.18705035971223, 10.32116788321168, 10.242857142857142, 10.192857142857145, 10.20863309352518, 10.172661870503598, 18.035971223021583, 14.855072463768115, 23.07971014492753, 23.791044776119403, 24.92537313432836, 25.671641791044777, 24.38405797101449, 26.285714285714285, 26.244604316546763, 25.73381294964029, 25.025641025641026]"
3766,2014-06-19 06:45:00,2014-06-19 07:00:00,15.0,lcd_office,169,[62.88]
3767,2014-06-19 06:45:00,2014-06-19 07:00:00,15.0,office_pc,169,[1.155844155844156]
3768,2014-06-19 07:00:00,2014-06-19 07:15:00,15.0,toaster,169,[323.2608695652174]
3769,2014-06-19 07:30:00,2014-06-19 08:00:00,30.0,hair_dryer,169,"[502.6666666666667, 240.67045454545453]"
3770,2014-06-19 07:30:00,2014-06-19 07:45:00,15.0,microwave,169,[76.24460431654676]
3771,2014-06-19 07:30:00,2014-06-19 08:00:00,30.0,straighteners,169,"[95.10526315789474, 123.7816091954023]"
3772,2014-06-19 08:45:00,2014-06-19 09:45:00,60.0,htpc,169,"[31.0431654676259, 69.18840579710145, 68.54676258992805, 16.935714285714287]"
3773,2014-06-19 14:15:00,2014-06-19 16:00:00,105.0,washing_machine,169,"[673.3741007194244, 1093.439393939394, 343.07142857142856, 135.37142857142857, 114.36690647482014, 166.18571428571428, 141.35714285714286]"
3774,2014-06-19 16:15:00,2014-06-19 17:30:00,75.0,gas_oven,169,"[5.815384615384615, 46.467213114754095, 46.19548872180451, 44.48888888888889, 8.27536231884058]"
3775,2014-06-19 16:15:00,2014-06-19 16:30:00,15.0,kettle,169,[357.0869565217391]
3776,2014-06-19 16:45:00,2014-06-19 17:15:00,30.0,amp_livingroom,169,"[9.978571428571428, 20.30215827338129]"
3777,2014-06-19 16:45:00,2014-06-19 17:15:00,30.0,kettle,169,"[17.285714285714285, 186.8992805755396]"
3778,2014-06-19 16:45:00,2014-06-19 17:15:00,30.0,subwoofer_livingroom,169,"[6.215827338129497, 13.6]"
3779,2014-06-19 17:30:00,2014-06-19 18:00:00,30.0,amp_livingroom,169,"[1.0357142857142858, 18.285714285714285]"
3780,2014-06-19 17:30:00,2014-06-19 18:00:00,30.0,htpc,169,"[11.692857142857145, 54.02158273381295]"
3781,2014-06-19 17:30:00,2014-06-19 18:00:00,30.0,subwoofer_livingroom,169,"[2.4857142857142858, 12.157142857142857]"
3782,2014-06-19 17:30:00,2014-06-19 18:00:00,30.0,tv,169,"[20.314285714285717, 80.07857142857142]"
3783,2014-06-19 17:45:00,2014-06-19 18:00:00,15.0,microwave,169,[50.44285714285714]
3784,2014-06-19 18:30:00,2014-06-19 22:45:00,255.0,amp_livingroom,169,"[3.142857142857143, 23.769784172661872, 23.268115942028984, 23.043478260869566, 23.029850746268657, 23.0, 23.288888888888888, 22.99275362318841, 22.92142857142857, 22.821428571428573, 22.47826086956522, 22.73643410852713, 23.217741935483872, 23.0, 22.952, 23.00793650793651, 2.76]"
3785,2014-06-19 18:30:00,2014-06-19 22:00:00,210.0,htpc,169,"[7.3, 68.66906474820144, 72.27536231884058, 69.06521739130434, 70.44029850746269, 69.78030303030303, 70.88148148148149, 70.04347826086956, 70.85714285714286, 71.43571428571428, 70.22302158273381, 67.7421875, 66.86290322580645, 54.58015267175573]"
3786,2014-06-19 18:30:00,2014-06-19 18:45:00,15.0,kettle,169,[218.4857142857143]
3787,2014-06-19 18:30:00,2014-06-19 22:45:00,255.0,subwoofer_livingroom,169,"[1.9492753623188408, 15.942857142857145, 15.818840579710145, 15.847826086956522, 15.873134328358208, 15.917910447761194, 16.02238805970149, 15.768115942028986, 15.692857142857145, 15.778571428571428, 15.237410071942444, 15.62015503875969, 15.959349593495936, 16.0, 15.92, 15.968253968253968, 1.8]"
3788,2014-06-19 18:30:00,2014-06-19 22:45:00,255.0,tv,169,"[12.02158273381295, 113.1, 108.58695652173913, 108.85507246376812, 107.36567164179104, 107.56716417910448, 105.57037037037036, 104.43065693430655, 104.95035460992908, 107.50359712230215, 107.61151079136692, 105.16535433070868, 100.8130081300813, 102.40151515151516, 86.95967741935483, 86.72222222222223, 9.984]"
3789,2014-06-19 18:45:00,2014-06-19 21:30:00,165.0,lcd_office,169,"[49.56428571428572, 28.02898550724637, 52.16666666666666, 42.507462686567166, 45.07462686567164, 42.93333333333333, 39.57664233576642, 41.38297872340426, 41.21582733812949, 41.07194244604317, 40.875]"
3790,2014-06-19 21:45:00,2014-06-19 22:00:00,15.0,hifi_office,169,[8.666666666666666]
3791,2014-06-19 21:45:00,2014-06-19 22:00:00,15.0,laptop,169,[23.42222222222222]
3792,2014-06-19 21:45:00,2014-06-19 22:00:00,15.0,lcd_office,169,[39.37777777777778]
3793,2014-06-20 06:45:00,2014-06-20 07:15:00,30.0,kettle,170,"[357.2913385826772, 38.07258064516129]"
3794,2014-06-20 07:15:00,2014-06-20 07:45:00,30.0,toaster,170,"[398.5826771653543, 514.3178294573644]"
3795,2014-06-20 07:45:00,2014-06-20 09:45:00,120.0,dishwasher,170,"[30.4, 182.04724409448815, 1408.421875, 120.23387096774194, 119.82113821138212, 108.61290322580643, 1966.0, 319.57142857142856]"
3796,2014-06-20 07:45:00,2014-06-20 09:45:00,120.0,htpc,170,"[7.032, 66.34108527131782, 69.4765625, 65.66129032258064, 65.88617886178862, 66.81451612903226, 66.0703125, 16.928571428571427]"
3797,2014-06-20 08:00:00,2014-06-20 08:15:00,15.0,microwave,170,[62.7109375]
3798,2014-06-20 11:15:00,2014-06-20 11:30:00,15.0,dishwasher,170,[0.796875]
3799,2014-06-20 11:15:00,2014-06-20 11:30:00,15.0,kettle,170,[446.296875]
3800,2014-06-20 12:00:00,2014-06-20 12:15:00,15.0,kettle,170,[226.17322834645668]
3801,2014-06-20 12:15:00,2014-06-20 12:30:00,15.0,dishwasher,170,[2.9606299212598426]
3802,2014-06-20 14:30:00,2014-06-20 15:00:00,30.0,kettle,170,"[109.9609375, 283.77862595419845]"
3803,2014-06-20 14:45:00,2014-06-20 15:00:00,15.0,microwave,170,[663.5503875968992]
3804,2014-06-20 17:00:00,2014-06-20 17:15:00,15.0,microwave,170,[439.4538461538461]
3805,2014-06-20 17:30:00,2014-06-20 17:45:00,15.0,microwave,170,[101.072]
3806,2014-06-20 18:15:00,2014-06-20 19:00:00,45.0,gas_oven,170,"[11.456692913385826, 45.97619047619048, 9.04]"
3807,2014-06-20 18:45:00,2014-06-20 22:00:00,195.0,amp_livingroom,170,"[15.671875, 23.76984126984127, 23.54330708661417, 23.10236220472441, 23.1496062992126, 23.141732283464567, 23.125984251968504, 23.048, 23.112, 23.365079365079364, 23.275590551181104, 23.06451612903226, 11.6]"
3808,2014-06-20 18:45:00,2014-06-21 00:15:00,330.0,htpc,170,"[44.8359375, 73.80952380952381, 73.06299212598425, 74.5984251968504, 73.44881889763779, 73.44094488188976, 74.11811023622047, 73.232, 71.744, 73.77952755905511, 71.92, 73.416, 68.34677419354838, 68.59055118110236, 69.89682539682539, 65.968, 65.544, 65.384, 64.976, 64.95967741935483, 65.584, 48.76190476190476]"
3809,2014-06-20 18:45:00,2014-06-20 22:00:00,195.0,subwoofer_livingroom,170,"[10.15748031496063, 16.007874015748033, 15.873015873015872, 15.653543307086617, 15.9375, 15.904761904761903, 15.7421875, 15.608, 15.959677419354838, 16.03174603174603, 16.03968253968254, 16.016, 8.064]"
3810,2014-06-20 18:45:00,2014-06-20 19:00:00,15.0,toaster,170,[252.8125]
3811,2014-06-20 18:45:00,2014-06-20 22:00:00,195.0,tv,170,"[67.91338582677166, 99.251968503937, 91.71428571428572, 97.67716535433073, 98.0078125, 97.03968253968254, 96.8828125, 94.296, 102.25, 101.1259842519685, 95.42063492063492, 98.66129032258064, 47.8]"
3812,2014-06-21 00:15:00,2014-06-21 00:30:00,15.0,subwoofer_livingroom,171,[4.504]
3813,2014-06-21 06:15:00,2014-06-21 06:30:00,15.0,kettle,171,[335.15748031496065]
3814,2014-06-21 07:15:00,2014-06-21 13:45:00,390.0,amp_livingroom,171,"[6.352, 24.03174603174603, 23.5, 23.304, 23.00793650793651, 22.951612903225808, 22.862595419847327, 22.97744360902256, 23.06201550387597, 23.03174603174603, 22.928571428571427, 22.88976377952756, 22.93548387096774, 22.72222222222222, 23.15873015873016, 22.873015873015877, 22.944444444444443, 22.912, 22.92, 22.88095238095238, 22.888, 22.396825396825395, 22.39516129032258, 22.436507936507937, 22.616, 10.545454545454543]"
3815,2014-06-21 07:15:00,2014-06-21 07:30:00,15.0,microwave,171,[78.592]
3816,2014-06-21 07:15:00,2014-06-21 13:45:00,390.0,subwoofer_livingroom,171,"[3.384, 16.024, 16.023809523809526, 16.024, 15.960629921259844, 15.8, 15.6, 15.924812030075188, 16.1640625, 15.992125984251969, 16.00793650793651, 15.904761904761903, 15.984, 15.76, 15.841269841269842, 15.944, 15.952380952380953, 15.976190476190476, 15.992, 16.096, 15.968253968253968, 15.373015873015872, 15.365853658536585, 15.484126984126984, 15.65079365079365, 6.870229007633588]"
3817,2014-06-21 07:30:00,2014-06-21 07:45:00,15.0,kettle,171,[188.392]
3818,2014-06-21 08:15:00,2014-06-21 08:45:00,30.0,toaster,171,"[347.6746031746032, 31.44]"
3819,2014-06-21 08:30:00,2014-06-21 10:30:00,120.0,washing_machine,171,"[13.848, 1554.2671755725191, 396.1578947368421, 264.13385826771656, 77.68503937007874, 156.70634920634922, 207.05555555555557, 2.632]"
3820,2014-06-21 09:00:00,2014-06-21 09:15:00,15.0,toaster,171,[362.6923076923077]
3821,2014-06-21 13:00:00,2014-06-21 13:15:00,15.0,kettle,171,[275.3015873015873]
3822,2014-06-21 13:15:00,2014-06-21 15:00:00,105.0,washing_machine,171,"[62.61904761904762, 1493.8671875, 440.03937007874015, 174.38582677165354, 80.56557377049181, 155.58536585365854, 176.90243902439025]"
3823,2014-06-21 17:15:00,2014-06-21 17:30:00,15.0,kettle,171,[490.0564516129032]
